InterZone,InterZone_Name,CPP,Typology_Group,Typology_Name,Indicator,Type,Year,value,IndicatorFullName,High is Positive,Change,OverallZScore,CPPChangeScore,Strategic Area
S02001743,Crossford Charlestown and Limekilns,Fife,56,"Accessible Rural, Dep -OP, HH Inc 70-100%",Depopulation,Raw data,2021/22,96.6480544109668,Depopulation Index,Yes,-0.03351945589033212,-0.09049441182339692,-0.3522264338092008,South West Fife
S02001744,Dunfermline Milesmark and Wellwood,Fife,37,"Other Urban, Dep - Adult, HH Inc 70-100%",Depopulation,Raw data,2021/22,100.53415638159946,Depopulation Index,Yes,0.005341563815994599,0.23973014360532766,0.46544740769576276,Dunfermline
S02001745,Dunfermline Baldridgeburn,Fife,35,"Other Urban, Dep - Adult, HH Inc 0-40%",Depopulation,Raw data,2021/22,93.63608161208408,Depopulation Index,Yes,-0.06363918387915912,-0.3464391569666959,0.08233329839081568,Dunfermline
S02001746,Dunfermline Headwell,Fife,40,"Other Urban, Dep - Average, HH Inc 30-40%",Depopulation,Raw data,2021/22,95.2539863876891,Depopulation Index,Yes,-0.047460136123109065,-0.20895643281594695,0.17219056549168815,Dunfermline
S02001747,Dunfermline Central,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Depopulation,Raw data,2021/22,99.47086414033748,Depopulation Index,Yes,-0.0052913585966252175,0.14937605348751595,0.4063929216901603,Dunfermline
S02001748,Dunfermline Brucefield,Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Depopulation,Raw data,2021/22,98.62966442717494,Depopulation Index,Yes,-0.013703355728250544,0.07789444970946492,0.3596732948922498,Dunfermline
S02001749,Dunfermline Garvock Hill,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Depopulation,Raw data,2021/22,104.5237145872186,Depopulation Index,Yes,0.04523714587218608,0.5787459735458677,0.6870245998161962,Dunfermline
S02001750,Dunfermline Bellyeoman and Townhill,Fife,25,"Other Urban, Dep - OP, HH Inc 50-70%",Depopulation,Raw data,2021/22,102.13297671182798,Depopulation Index,Yes,0.02132976711827972,0.3755911520785977,0.5542447384323171,Dunfermline
S02001751,Dunfermline Duloch North and Lynebank,Fife,31,"Other Urban, Dep - Child, HH Inc 80-100%",Depopulation,Raw data,2021/22,44.279118761925176,Depopulation Index,Yes,-0.5572088123807483,-4.540585691894673,-2.6589169043327017,Dunfermline
S02001752,Dunfermline Touch and Woodmill,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Depopulation,Raw data,2021/22,97.24681196189876,Depopulation Index,Yes,-0.027531880381012397,-0.03961452046688882,0.28287066397909477,Dunfermline
S02001753,Dunfermline Abbeyview North,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Depopulation,Raw data,2021/22,90.95018966178397,Depopulation Index,Yes,-0.09049810338216036,-0.5746749268770387,-0.06683920794037503,Dunfermline
S02001754,Dunfermline Abbeyview South,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Depopulation,Raw data,2021/22,103.50719746981105,Depopulation Index,Yes,0.03507197469811052,0.49236663617429866,0.6305679705332132,Dunfermline
S02001755,Dunfermline Duloch South,Fife,31,"Other Urban, Dep - Child, HH Inc 80-100%",Depopulation,Raw data,2021/22,93.75572472592263,Depopulation Index,Yes,-0.06244275274077371,-0.33627238975986207,0.08897819084621357,Dunfermline
S02001756,Dunfermline Masterton,Fife,31,"Other Urban, Dep - Child, HH Inc 80-100%",Depopulation,Raw data,2021/22,51.78940396219254,Depopulation Index,Yes,-0.4821059603780746,-3.902393330977943,-2.2418010682095297,Dunfermline
S02001757,Dunfermline Pitcorthie East,Fife,37,"Other Urban, Dep - Adult, HH Inc 70-100%",Depopulation,Raw data,2021/22,105.40516380628206,Depopulation Index,Yes,0.05405163806282065,0.6536478105789393,0.7359796552109876,Dunfermline
S02001758,Dunfermline Pitcorthie West,Fife,25,"Other Urban, Dep - OP, HH Inc 50-70%",Depopulation,Raw data,2021/22,104.9236724867584,Depopulation Index,Yes,0.049236724867584014,0.6127327089850905,0.709237973773642,Dunfermline
S02001759,Rosyth North,Fife,40,"Other Urban, Dep - Average, HH Inc 30-40%",Depopulation,Raw data,2021/22,98.18007387907336,Depopulation Index,Yes,-0.018199261209266404,0.03969014112627247,-0.14966378253178794,South West Fife
S02001760,Rosyth East,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Depopulation,Raw data,2021/22,104.8964015140095,Depopulation Index,Yes,0.04896401514009496,0.6104153367390271,0.7383648364921197,South West Fife
S02001761,Rosyth Central,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Depopulation,Raw data,2021/22,104.94626546698818,Depopulation Index,Yes,0.049462654669881756,0.6146525651567937,0.7449578170180244,South West Fife
S02001762,Rosyth South,Fife,34,"Other Urban, Dep -Student, HH Inc 70-100%",Depopulation,Raw data,2021/22,99.6499024493532,Depopulation Index,Yes,-0.003500975506467885,0.16458997387514945,0.044676027318764786,South West Fife
S02001763,North Queensferry and Inverkeithing West,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Depopulation,Raw data,2021/22,106.14335583360509,Depopulation Index,Yes,0.0614335583360508,0.7163762556598811,0.9032363529822308,South West Fife
S02001764,Inverkeithing East,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Depopulation,Raw data,2021/22,105.208304243471,Depopulation Index,Yes,0.05208304243471007,0.6369195152067539,0.7796044193666567,South West Fife
S02001765,Dalgety Bay West and Hillend,Fife,49,"Accessible Small Town, Dep - Student & Adult, HH Inc 60-100%",Depopulation,Raw data,2021/22,106.65121552052284,Depopulation Index,Yes,0.06651215520522835,0.7595320299035723,0.9703852416227382,South West Fife
S02001766,Dalgety Bay Central,Fife,46,"Accessible Small Town, Dep - OP, HH Inc 50-100%",Depopulation,Raw data,2021/22,101.740653194863,Depopulation Index,Yes,0.017406531948630066,0.34225315427178843,0.3211137769604889,South West Fife
S02001767,Dalgety Bay East,Fife,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Depopulation,Raw data,2021/22,106.04152070082203,Depopulation Index,Yes,0.06041520700822023,0.7077227355761466,0.8897717757238115,South West Fife
S02001768,Crossgates and Halbeath,Fife,43,"Other Urban, Dep - Average, HH Inc 60-80%",Depopulation,Raw data,2021/22,88.41964027136795,Depopulation Index,Yes,-0.1158035972863205,-0.7897103412216889,-0.20738410026973433,Dunfermline
S02001769,Hill of Beath and Kingseat,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Depopulation,Raw data,2021/22,94.94396618707133,Depopulation Index,Yes,-0.05056033812928673,-0.23530064192229183,-0.24640998480863324,Cowdenbeath
S02001770,Cowdenbeath South,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Depopulation,Raw data,2021/22,102.5411642756918,Depopulation Index,Yes,0.025411642756917985,0.4102772096826192,1.0487091848895491,Cowdenbeath
S02001771,Cowdenbeath North,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Depopulation,Raw data,2021/22,85.46138785110358,Depopulation Index,Yes,-0.14538612148896424,-1.0410901551612368,-1.862936082696199,Cowdenbeath
S02001772,Kelty West,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Depopulation,Raw data,2021/22,103.86070505622904,Depopulation Index,Yes,0.03860705056229041,0.5224062199134142,1.2736556112084927,Cowdenbeath
S02001773,Kelty East,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Depopulation,Raw data,2021/22,91.93767989085856,Depopulation Index,Yes,-0.08062320109141441,-0.4907621720521111,-0.7589014278918423,Cowdenbeath
S02001774,Lochore and Crosshill,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Depopulation,Raw data,2021/22,97.54489678107616,Depopulation Index,Yes,-0.024551032189238375,-0.014284529736644593,0.19697914787644205,Cowdenbeath
S02001775,Ballingry,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Depopulation,Raw data,2021/22,101.04116590402424,Depopulation Index,Yes,0.010411659040242327,0.2828136744560616,0.7929995636579297,Cowdenbeath
S02001776,Cardenden,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Depopulation,Raw data,2021/22,90.07754697797743,Depopulation Index,Yes,-0.0992245302202257,-0.6488284216864472,-1.0760043605200373,Cowdenbeath
S02001777,Lochgelly East,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Depopulation,Raw data,2021/22,96.65929722502408,Depopulation Index,Yes,-0.03340702774975923,-0.08953904490253574,0.04600809929509265,Cowdenbeath
S02001778,Lochgelly West and Lumphinnans,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Depopulation,Raw data,2021/22,99.82631668059524,Depopulation Index,Yes,-0.0017368331940476045,0.17958091120089198,0.5859002489892057,Cowdenbeath
S02001779,Aberdour and Auchtertool,Fife,60,"Accessible Rural, Dep - not OP or Child, HH Inc 60-80%",Depopulation,Raw data,2021/22,82.01966288629967,Depopulation Index,Yes,-0.1798033711370033,-1.333553426840461,-2.286383168007099,South West Fife
S02001780,Burntisland West,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Depopulation,Raw data,2021/22,84.93985797943459,Depopulation Index,Yes,-0.15060142020565404,-1.0854075640496736,-1.8899626272546943,Kirkcaldy
S02001781,Burntisland East,Fife,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Depopulation,Raw data,2021/22,103.95851730426544,Depopulation Index,Yes,0.03958517304265441,0.5307178922183089,0.653912488562531,Kirkcaldy
S02001782,Kinghorn,Fife,54,"Accessible Rural, Dep -OP, HH Inc 0-40%",Depopulation,Raw data,2021/22,102.6408080410731,Depopulation Index,Yes,0.02640808041073095,0.41874451660687007,0.47765990696544863,Kirkcaldy
S02001783,Kirkcaldy Linktown & Seafield,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Depopulation,Raw data,2021/22,95.89929844832167,Depopulation Index,Yes,-0.04100701551678332,-0.15412053557352515,-0.4240628802792303,Kirkcaldy
S02001784,Kirkcaldy Central,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Depopulation,Raw data,2021/22,95.07412275577477,Depopulation Index,Yes,-0.0492587724422523,-0.22424048566261823,-0.5344357448747198,Kirkcaldy
S02001785,Kirkcaldy Bennochy East,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Depopulation,Raw data,2021/22,103.05819871654936,Depopulation Index,Yes,0.03058198716549354,0.45421261582064415,0.5334887503546311,Kirkcaldy
S02001786,Kirkcaldy Bennochy West,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Depopulation,Raw data,2021/22,103.11793266359052,Depopulation Index,Yes,0.03117932663590528,0.4592885547061241,0.5414785722896185,Kirkcaldy
S02001787,Kirkcaldy Raith,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Depopulation,Raw data,2021/22,106.19199685916324,Depopulation Index,Yes,0.06191996859163229,0.7205095648632734,0.9526555789323644,Kirkcaldy
S02001788,Kirkcaldy Newliston and Redcraigs,Fife,24,"Other Urban, Dep - OP, HH Inc 30-50%",Depopulation,Raw data,2021/22,110.74477469406924,Depopulation Index,Yes,0.10744774694069226,1.1073854234637668,1.561620598193237,Kirkcaldy
S02001789,Kirkcaldy Templehall West,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Depopulation,Raw data,2021/22,99.74747660690213,Depopulation Index,Yes,-0.0025252339309786986,0.17288141425458917,0.0906571371335248,Kirkcaldy
S02001790,Kirkcaldy Templehall East,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Depopulation,Raw data,2021/22,106.5080459937882,Depopulation Index,Yes,0.06508045993788203,0.7473660873539001,0.9949293015547758,Kirkcaldy
S02001791,Kirkcaldy Dunnikier,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Depopulation,Raw data,2021/22,105.74088997291324,Depopulation Index,Yes,0.057408899729132434,0.6821764042595424,0.8923169628971703,Kirkcaldy
S02001792,Kirkcaldy Chapel,Fife,30,"Other Urban, Dep - Child, HH Inc 60-80%",Depopulation,Raw data,2021/22,86.66178714469109,Depopulation Index,Yes,-0.13338212855308906,-0.9390852859999272,-1.6596428828457448,Kirkcaldy
S02001793,Kirkcaldy Hayfield and Smeaton,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Depopulation,Raw data,2021/22,99.16195854133495,Depopulation Index,Yes,-0.008380414586650509,0.12312655852548676,0.012340111131954217,Kirkcaldy
S02001794,Kirkcaldy Pathhead,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Depopulation,Raw data,2021/22,99.1875249777443,Depopulation Index,Yes,-0.008124750222556987,0.12529908646247256,0.015759795993597468,Kirkcaldy
S02001795,Kirkcaldy Gallatown and Sinclairtown,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Depopulation,Raw data,2021/22,87.55016647492816,Depopulation Index,Yes,-0.1244983352507184,-0.8635945573477807,-1.5408161015780515,Kirkcaldy
S02001796,Dysart,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Depopulation,Raw data,2021/22,94.0015551074522,Depopulation Index,Yes,-0.05998444892547794,-0.31538276075245286,-0.6778989671764126,Kirkcaldy
S02001797,Wemyss,Fife,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Depopulation,Raw data,2021/22,86.29137165107382,Depopulation Index,Yes,-0.13708628348926188,-0.9705616323819972,-1.6199176447307195,Levenmouth
S02001798,Thornton and Kinglassie,Fife,57,"Accessible Rural, Dep -Child, HH Inc 0-90%",Depopulation,Raw data,2021/22,92.17334522742698,Depopulation Index,Yes,-0.07826654772573027,-0.47073632569337664,-1.6907194689394727,Glenrothes
S02001799,Leslie and Newcastle,Fife,40,"Other Urban, Dep - Average, HH Inc 30-40%",Depopulation,Raw data,2021/22,101.32052617126124,Depopulation Index,Yes,0.013205261712612382,0.3065525317351388,-0.13634359604494029,Glenrothes
S02001800,Glenrothes Macedonia and Tanshall,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Depopulation,Raw data,2021/22,100.77813443780336,Depopulation Index,Yes,0.007781344378033683,0.26046236981893456,-0.2285119514454793,Glenrothes
S02001801,Glenrothes South Parks,Fife,24,"Other Urban, Dep - OP, HH Inc 30-50%",Depopulation,Raw data,2021/22,101.15129975405952,Depopulation Index,Yes,0.011512997540595205,0.2921723845311952,-0.16510015629775127,Glenrothes
S02001802,Glenrothes Caskieberran and Rimbleton,Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Depopulation,Raw data,2021/22,106.95296122369676,Depopulation Index,Yes,0.06952961223696752,0.7851731071156847,0.8207732692393898,Glenrothes
S02001803,Glenrothes Auchmuty,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Depopulation,Raw data,2021/22,106.31823114305028,Depopulation Index,Yes,0.06318231143050279,0.7312364219018904,0.7129139047843431,Glenrothes
S02001804,Glenrothes Stenton and Finglassie,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Depopulation,Raw data,2021/22,105.01015706985548,Depopulation Index,Yes,0.05010157069855481,0.6200818040990362,0.4906335331794289,Glenrothes
S02001805,Glenrothes Pitteuchar,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Depopulation,Raw data,2021/22,101.9162943691935,Depopulation Index,Yes,0.01916294369193494,0.35717840048163546,-0.0351050047904442,Glenrothes
S02001806,Glenrothes Woodside,Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Depopulation,Raw data,2021/22,100.74255231203976,Depopulation Index,Yes,0.007425523120397681,0.257438750842827,-0.23455840424146557,Glenrothes
S02001807,Glenrothes Balgeddie and Town Park,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Depopulation,Raw data,2021/22,100.82633663790142,Depopulation Index,Yes,0.008263366379014148,0.2645583894855189,-0.22032097574346912,Glenrothes
S02001808,Glenrothes Collydean,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Depopulation,Raw data,2021/22,104.51211080377108,Depopulation Index,Yes,0.045121108037710744,0.5777599329686491,0.4060007808221429,Glenrothes
S02001809,Glenrothes Cadham and Pitcoudie,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Depopulation,Raw data,2021/22,110.32824362524148,Depopulation Index,Yes,0.10328243625241473,1.0719903699975033,1.3943333159227402,Glenrothes
S02001810,Glenrothes Balfarg Pitcairn and Coul,Fife,35,"Other Urban, Dep - Adult, HH Inc 0-40%",Depopulation,Raw data,2021/22,108.85481924982612,Depopulation Index,Yes,0.08854819249826118,0.9467849808938898,1.143955050340917,Glenrothes
S02001811,Markinch and Star,Fife,43,"Other Urban, Dep - Average, HH Inc 60-80%",Depopulation,Raw data,2021/22,88.83530897138905,Depopulation Index,Yes,-0.11164691028610951,-0.7543885682194854,-2.2579502967859404,Glenrothes
S02001812,Windygates and Coaltown,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Depopulation,Raw data,2021/22,103.79772611859424,Depopulation Index,Yes,0.03797726118594236,0.5170545354133698,0.6029866595100815,Levenmouth
S02001813,"Buckhaven, Denbeath and Muiredge",Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Depopulation,Raw data,2021/22,107.97678891628742,Depopulation Index,Yes,0.07976788916287414,0.8721736663332097,1.133631500383142,Levenmouth
S02001814,Methil Methilhill,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Depopulation,Raw data,2021/22,106.50674476987945,Depopulation Index,Yes,0.06506744769879447,0.74725551483418,0.9469697104292736,Levenmouth
S02001815,Methil West,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Depopulation,Raw data,2021/22,102.8599496716558,Depopulation Index,Yes,0.028599496716557926,0.43736624812137165,0.4839106231952308,Levenmouth
S02001816,Methil East,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Depopulation,Raw data,2021/22,94.17584204958848,Depopulation Index,Yes,-0.058241579504115126,-0.3005725914828556,-0.6187712771055086,Levenmouth
S02001817,Leven East,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Depopulation,Raw data,2021/22,103.4171925397842,Depopulation Index,Yes,0.03417192539784186,0.4847183968256857,0.5546676487294877,Levenmouth
S02001818,Leven West,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Depopulation,Raw data,2021/22,85.08666925571758,Depopulation Index,Yes,-0.14913330744282416,-1.0729321609828364,-1.7728871361765224,Levenmouth
S02001819,Leven North,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Depopulation,Raw data,2021/22,103.62698463385809,Depopulation Index,Yes,0.03626984633858088,0.5025456441603038,0.5813064186560183,Levenmouth
S02001820,Largo,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Depopulation,Raw data,2021/22,94.45745702832517,Depopulation Index,Yes,-0.05542542971674835,-0.2766421383300144,-0.5830126530279562,Levenmouth
S02001821,Kennoway and Bonnybank,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Depopulation,Raw data,2021/22,101.34160793364713,Depopulation Index,Yes,0.013416079336471265,0.3083439709881856,0.29111615013747305,Levenmouth
S02001822,Kettle and Ladybank,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Depopulation,Raw data,2021/22,100.80914911686855,Depopulation Index,Yes,0.008091491168685572,0.26309786643828836,0.3649832070038213,North East Fife
S02001823,Falkland and Freuchie,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Depopulation,Raw data,2021/22,98.8742134478383,Depopulation Index,Yes,-0.011257865521617005,0.098675194074734,0.07615359761858398,North East Fife
S02001824,Auchtermuchty and Gateside,Fife,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Depopulation,Raw data,2021/22,101.86330373871031,Depopulation Index,Yes,0.01863303738710309,0.3526754801966207,0.5223378273829004,North East Fife
