CPP,Indicator,Type,Year,value,IndicatorFullName,FG
Eilean Siar,Depopulation,Raw data,2018/19,98.86956521739133,Depopulation Index,4
Falkirk,Depopulation,Raw data,2018/19,90.543460196111,Depopulation Index,3
Fife,Depopulation,Raw data,2018/19,93.90976568445744,Depopulation Index,3
Glasgow City,Depopulation,Raw data,2018/19,92.11028688415624,Depopulation Index,4
Highland,Depopulation,Raw data,2018/19,88.85570731016914,Depopulation Index,2
Inverclyde,Depopulation,Raw data,2018/19,107.59660858080184,Depopulation Index,4
Midlothian,Depopulation,Raw data,2018/19,88.6998430026653,Depopulation Index,2
Moray,Depopulation,Raw data,2018/19,91.04555586514348,Depopulation Index,2
North Ayrshire,Depopulation,Raw data,2018/19,100.5569108696188,Depopulation Index,4
North Lanarkshire,Depopulation,Raw data,2018/19,94.47680394709792,Depopulation Index,4
Orkney Islands,Depopulation,Raw data,2018/19,87.02979235630454,Depopulation Index,1
Perth and Kinross,Depopulation,Raw data,2018/19,89.15129638596646,Depopulation Index,1
Renfrewshire,Depopulation,Raw data,2018/19,97.21014764295889,Depopulation Index,3
Scotland,Depopulation,Raw data,2018/19,93.05986696230596,Depopulation Index,NA
Scottish Borders,Depopulation,Raw data,2018/19,92.75014459224984,Depopulation Index,2
Shetland Islands,Depopulation,Raw data,2018/19,95.8689665168865,Depopulation Index,1
South Ayrshire,Depopulation,Raw data,2018/19,99.4968032204594,Depopulation Index,3
South Lanarkshire,Depopulation,Raw data,2018/19,94.7437664453076,Depopulation Index,3
Stirling,Depopulation,Raw data,2018/19,91.6648970057337,Depopulation Index,2
West Dunbartonshire,Depopulation,Raw data,2018/19,104.71476071281802,Depopulation Index,4
West Lothian,Depopulation,Raw data,2018/19,87.17409203183605,Depopulation Index,3
Aberdeen City,Depopulation,Raw data,2019/20,92.79720994031725,Depopulation Index,1
Aberdeenshire,Depopulation,Raw data,2019/20,87.15058841549025,Depopulation Index,1
Angus,Depopulation,Raw data,2019/20,93.67063150031603,Depopulation Index,2
Argyll and Bute,Depopulation,Raw data,2019/20,106.13837552414972,Depopulation Index,2
Clackmannanshire,Depopulation,Raw data,2019/20,93.61343448096996,Depopulation Index,3
Dumfries and Galloway,Depopulation,Raw data,2019/20,99.33847602816525,Depopulation Index,3
Dundee City,Depopulation,Raw data,2019/20,97.66161695271768,Depopulation Index,4
East Ayrshire,Depopulation,Raw data,2019/20,98.60446025448076,Depopulation Index,4
East Dunbartonshire,Depopulation,Raw data,2019/20,99.53948176347784,Depopulation Index,1
East Lothian,Depopulation,Raw data,2019/20,84.5283371781283,Depopulation Index,2
East Renfrewshire,Depopulation,Raw data,2019/20,93.59045892035152,Depopulation Index,1
"Edinburgh, City of",Depopulation,Raw data,2019/20,85.60835110276568,Depopulation Index,1
Eilean Siar,Depopulation,Raw data,2019/20,99.42535915053092,Depopulation Index,4
Falkirk,Depopulation,Raw data,2019/20,90.4626497021524,Depopulation Index,3
Fife,Depopulation,Raw data,2019/20,93.68161559142186,Depopulation Index,3
Glasgow City,Depopulation,Raw data,2019/20,91.39971612045358,Depopulation Index,4
Highland,Depopulation,Raw data,2019/20,88.82427843803056,Depopulation Index,2
Inverclyde,Depopulation,Raw data,2019/20,108.38161452298183,Depopulation Index,4
Midlothian,Depopulation,Raw data,2019/20,87.71980501895649,Depopulation Index,2
Moray,Depopulation,Raw data,2019/20,91.06775823027348,Depopulation Index,2
North Ayrshire,Depopulation,Raw data,2019/20,100.93996586439758,Depopulation Index,4
North Lanarkshire,Depopulation,Raw data,2019/20,94.3677947374082,Depopulation Index,4
Orkney Islands,Depopulation,Raw data,2019/20,86.50912354172898,Depopulation Index,1
Perth and Kinross,Depopulation,Raw data,2019/20,88.99263978908051,Depopulation Index,1
Renfrewshire,Depopulation,Raw data,2019/20,96.74610278212874,Depopulation Index,3
Scotland,Depopulation,Raw data,2019/20,92.82561677480848,Depopulation Index,NA
Scottish Borders,Depopulation,Raw data,2019/20,92.69117392058264,Depopulation Index,2
Shetland Islands,Depopulation,Raw data,2019/20,96.1616749054958,Depopulation Index,1
South Ayrshire,Depopulation,Raw data,2019/20,99.65609249925885,Depopulation Index,3
South Lanarkshire,Depopulation,Raw data,2019/20,94.48233493341108,Depopulation Index,3
Stirling,Depopulation,Raw data,2019/20,91.63894982662232,Depopulation Index,2
West Dunbartonshire,Depopulation,Raw data,2019/20,105.21396396396396,Depopulation Index,4
West Lothian,Depopulation,Raw data,2019/20,86.7755800823225,Depopulation Index,3
Aberdeen City,Depopulation,Raw data,2020/21,92.81481697705644,Depopulation Index,1
Aberdeenshire,Depopulation,Raw data,2020/21,87.01508895345873,Depopulation Index,1
Angus,Depopulation,Raw data,2020/21,93.6491066812202,Depopulation Index,2
Argyll and Bute,Depopulation,Raw data,2020/21,106.15486175831003,Depopulation Index,2
Clackmannanshire,Depopulation,Raw data,2020/21,93.5285353371769,Depopulation Index,3
Dumfries and Galloway,Depopulation,Raw data,2020/21,99.33847602816525,Depopulation Index,3
Dundee City,Depopulation,Raw data,2020/21,97.88722917507738,Depopulation Index,4
East Ayrshire,Depopulation,Raw data,2020/21,98.5559171840385,Depopulation Index,4
East Dunbartonshire,Depopulation,Raw data,2020/21,99.36559502283244,Depopulation Index,1
East Lothian,Depopulation,Raw data,2020/21,83.54130079797886,Depopulation Index,2
East Renfrewshire,Depopulation,Raw data,2020/21,93.13252593954957,Depopulation Index,1
"Edinburgh, City of",Depopulation,Raw data,2020/21,85.17624855923295,Depopulation Index,1
Eilean Siar,Depopulation,Raw data,2020/21,99.66190833959428,Depopulation Index,4
Falkirk,Depopulation,Raw data,2020/21,90.3951052576999,Depopulation Index,3
Fife,Depopulation,Raw data,2020/21,93.44624513324008,Depopulation Index,3
Glasgow City,Depopulation,Raw data,2020/21,90.98109659696728,Depopulation Index,4
Highland,Depopulation,Raw data,2020/21,88.50871256978515,Depopulation Index,2
Inverclyde,Depopulation,Raw data,2020/21,109.06028675073414,Depopulation Index,4
Midlothian,Depopulation,Raw data,2020/21,86.67451568018838,Depopulation Index,2
Moray,Depopulation,Raw data,2020/21,90.78627491838576,Depopulation Index,2
North Ayrshire,Depopulation,Raw data,2020/21,101.20532724882816,Depopulation Index,4
North Lanarkshire,Depopulation,Raw data,2020/21,94.25535447451438,Depopulation Index,4
Orkney Islands,Depopulation,Raw data,2020/21,86.058622228835,Depopulation Index,1
Perth and Kinross,Depopulation,Raw data,2020/21,88.50263290143553,Depopulation Index,1
Renfrewshire,Depopulation,Raw data,2020/21,96.35978678751184,Depopulation Index,3
